cohort_type,cohort_month,dimension,first_value,m,metric,measure,cohort_size,ltv_per_user
purchase,2024-11-01,category,pom sh,6,same,revenue,1,480
purchase,2024-11-01,category,pom sh,7,same,revenue,1,480
purchase,2024-11-01,category,pom sh,8,same,revenue,1,480
purchase,2024-11-01,category,pom sh,9,same,revenue,1,480
purchase,2024-11-01,category,pom sh,10,same,revenue,1,
purchase,2024-11-01,category,pom sh,11,same,revenue,1,
purchase,2024-11-01,category,pom sh,12,same,revenue,1,
purchase,2024-12-01,category,pom sh,0,any,revenue,4,490
purchase,2024-12-01,category,pom sh,1,any,revenue,4,695
purchase,2024-12-01,category,pom sh,2,any,revenue,4,870
purchase,2024-12-01,category,pom sh,3,any,revenue,4,1045
purchase,2024-12-01,category,pom sh,4,any,revenue,4,1220
purchase,2024-12-01,category,pom sh,5,any,revenue,4,1220
purchase,2024-12-01,category,pom sh,6,any,revenue,4,1220
purchase,2024-12-01,category,pom sh,7,any,revenue,4,1220
purchase,2024-12-01,category,pom sh,8,any,revenue,4,1220
purchase,2024-12-01,category,pom sh,9,any,revenue,4,
purchase,2024-12-01,category,pom sh,10,any,revenue,4,
purchase,2024-12-01,category,pom sh,11,any,revenue,4,
purchase,2024-12-01,category,pom sh,12,any,revenue,4,
purchase,2024-12-01,category,pom sh,0,same,revenue,4,490
purchase,2024-12-01,category,pom sh,1,same,revenue,4,592.5
purchase,2024-12-01,category,pom sh,2,same,revenue,4,767.5
purchase,2024-12-01,category,pom sh,3,same,revenue,4,942.5
purchase,2024-12-01,category,pom sh,4,same,revenue,4,1117.5
purchase,2024-12-01,category,pom sh,5,same,revenue,4,1117.5
purchase,2024-12-01,category,pom sh,6,same,revenue,4,1117.5
purchase,2024-12-01,category,pom sh,7,same,revenue,4,1117.5
purchase,2024-12-01,category,pom sh,8,same,revenue,4,1117.5
purchase,2024-12-01,category,pom sh,9,same,revenue,4,
purchase,2024-12-01,category,pom sh,10,same,revenue,4,
purchase,2024-12-01,category,pom sh,11,same,revenue,4,
purchase,2024-12-01,category,pom sh,12,same,revenue,4,
purchase,2025-01-01,category,pom sh,0,any,revenue,12,514.75
purchase,2025-01-01,category,pom sh,1,any,revenue,12,659.6666667
purchase,2025-01-01,category,pom sh,2,any,revenue,12,772.0833333
purchase,2025-01-01,category,pom sh,3,any,revenue,12,862.9166667
purchase,2025-01-01,category,pom sh,4,any,revenue,12,921.25
purchase,2025-01-01,category,pom sh,5,any,revenue,12,953.75
purchase,2025-01-01,category,pom sh,6,any,revenue,12,953.75
purchase,2025-01-01,category,pom sh,7,any,revenue,12,953.75
purchase,2025-01-01,category,pom sh,8,any,revenue,12,
purchase,2025-01-01,category,pom sh,9,any,revenue,12,
purchase,2025-01-01,category,pom sh,10,any,revenue,12,
purchase,2025-01-01,category,pom sh,11,any,revenue,12,
purchase,2025-01-01,category,pom sh,12,any,revenue,12,
purchase,2025-01-01,category,pom sh,0,same,revenue,12,381.5833333
purchase,2025-01-01,category,pom sh,1,same,revenue,12,472.4166667
purchase,2025-01-01,category,pom sh,2,same,revenue,12,530.75
purchase,2025-01-01,category,pom sh,3,same,revenue,12,621.5833333
purchase,2025-01-01,category,pom sh,4,same,revenue,12,679.9166667
purchase,2025-01-01,category,pom sh,5,same,revenue,12,712.4166667
purchase,2025-01-01,category,pom sh,6,same,revenue,12,712.4166667
purchase,2025-01-01,category,pom sh,7,same,revenue,12,712.4166667
purchase,2025-01-01,category,pom sh,8,same,revenue,12,
purchase,2025-01-01,category,pom sh,9,same,revenue,12,
purchase,2025-01-01,category,pom sh,10,same,revenue,12,
purchase,2025-01-01,category,pom sh,11,same,revenue,12,
purchase,2025-01-01,category,pom sh,12,same,revenue,12,
purchase,2025-02-01,category,pom sh,0,any,revenue,5,444
purchase,2025-02-01,category,pom sh,1,any,revenue,5,514
purchase,2025-02-01,category,pom sh,2,any,revenue,5,584
purchase,2025-02-01,category,pom sh,3,any,revenue,5,654
purchase,2025-02-01,category,pom sh,4,any,revenue,5,654
purchase,2025-02-01,category,pom sh,5,any,revenue,5,802
purchase,2025-02-01,category,pom sh,6,any,revenue,5,802
purchase,2025-02-01,category,pom sh,7,any,revenue,5,
purchase,2025-02-01,category,pom sh,8,any,revenue,5,
purchase,2025-02-01,category,pom sh,9,any,revenue,5,
purchase,2025-02-01,category,pom sh,10,any,revenue,5,
purchase,2025-02-01,category,pom sh,11,any,revenue,5,
purchase,2025-02-01,category,pom sh,12,any,revenue,5,
purchase,2025-02-01,category,pom sh,0,same,revenue,5,444
purchase,2025-02-01,category,pom sh,1,same,revenue,5,514
purchase,2025-02-01,category,pom sh,2,same,revenue,5,584
purchase,2025-02-01,category,pom sh,3,same,revenue,5,654
purchase,2025-02-01,category,pom sh,4,same,revenue,5,654
purchase,2025-02-01,category,pom sh,5,same,revenue,5,802
purchase,2025-02-01,category,pom sh,6,same,revenue,5,802
purchase,2025-02-01,category,pom sh,7,same,revenue,5,
purchase,2025-02-01,category,pom sh,8,same,revenue,5,
purchase,2025-02-01,category,pom sh,9,same,revenue,5,
purchase,2025-02-01,category,pom sh,10,same,revenue,5,
purchase,2025-02-01,category,pom sh,11,same,revenue,5,
purchase,2025-02-01,category,pom sh,12,same,revenue,5,
purchase,2025-03-01,category,pom sh,0,any,revenue,6,433.85
purchase,2025-03-01,category,pom sh,1,any,revenue,6,626.35
purchase,2025-03-01,category,pom sh,2,any,revenue,6,701.35
purchase,2025-03-01,category,pom sh,3,any,revenue,6,835.5166667
purchase,2025-03-01,category,pom sh,4,any,revenue,6,910.5166667
purchase,2025-03-01,category,pom sh,5,any,revenue,6,968.85
purchase,2025-03-01,category,pom sh,6,any,revenue,6,
purchase,2025-03-01,category,pom sh,7,any,revenue,6,
purchase,2025-03-01,category,pom sh,8,any,revenue,6,
purchase,2025-03-01,category,pom sh,9,any,revenue,6,
purchase,2025-03-01,category,pom sh,10,any,revenue,6,
purchase,2025-03-01,category,pom sh,11,any,revenue,6,
purchase,2025-03-01,category,pom sh,12,any,revenue,6,
purchase,2025-03-01,category,pom sh,0,same,revenue,6,398.1
purchase,2025-03-01,category,pom sh,1,same,revenue,6,590.6
purchase,2025-03-01,category,pom sh,2,same,revenue,6,665.6
purchase,2025-03-01,category,pom sh,3,same,revenue,6,799.7666667
purchase,2025-03-01,category,pom sh,4,same,revenue,6,874.7666667
purchase,2025-03-01,category,pom sh,5,same,revenue,6,933.1
purchase,2025-03-01,category,pom sh,6,same,revenue,6,
purchase,2025-03-01,category,pom sh,7,same,revenue,6,
purchase,2025-03-01,category,pom sh,8,same,revenue,6,
purchase,2025-03-01,category,pom sh,9,same,revenue,6,
purchase,2025-03-01,category,pom sh,10,same,revenue,6,
purchase,2025-03-01,category,pom sh,11,same,revenue,6,
purchase,2025-03-01,category,pom sh,12,same,revenue,6,
purchase,2025-04-01,category,pom sh,0,any,revenue,4,410
purchase,2025-04-01,category,pom sh,1,any,revenue,4,410
purchase,2025-04-01,category,pom sh,2,any,revenue,4,507.5
purchase,2025-04-01,category,pom sh,3,any,revenue,4,507.5
purchase,2025-04-01,category,pom sh,4,any,revenue,4,507.5
purchase,2025-04-01,category,pom sh,5,any,revenue,4,
purchase,2025-04-01,category,pom sh,6,any,revenue,4,
purchase,2025-04-01,category,pom sh,7,any,revenue,4,
purchase,2025-04-01,category,pom sh,8,any,revenue,4,
purchase,2025-04-01,category,pom sh,9,any,revenue,4,
purchase,2025-04-01,category,pom sh,10,any,revenue,4,
purchase,2025-04-01,category,pom sh,11,any,revenue,4,
purchase,2025-04-01,category,pom sh,12,any,revenue,4,
purchase,2025-04-01,category,pom sh,0,same,revenue,4,410
purchase,2025-04-01,category,pom sh,1,same,revenue,4,410
purchase,2025-04-01,category,pom sh,2,same,revenue,4,507.5
purchase,2025-04-01,category,pom sh,3,same,revenue,4,507.5
purchase,2025-04-01,category,pom sh,4,same,revenue,4,507.5
purchase,2025-04-01,category,pom sh,5,same,revenue,4,
purchase,2025-04-01,category,pom sh,6,same,revenue,4,
purchase,2025-04-01,category,pom sh,7,same,revenue,4,
purchase,2025-04-01,category,pom sh,8,same,revenue,4,
purchase,2025-04-01,category,pom sh,9,same,revenue,4,
purchase,2025-04-01,category,pom sh,10,same,revenue,4,
purchase,2025-04-01,category,pom sh,11,same,revenue,4,
purchase,2025-04-01,category,pom sh,12,same,revenue,4,
purchase,2025-05-01,category,pom sh,0,any,revenue,3,410
purchase,2025-05-01,category,pom sh,1,any,revenue,3,410
purchase,2025-05-01,category,pom sh,2,any,revenue,3,410
purchase,2025-05-01,category,pom sh,3,any,revenue,3,410
purchase,2025-05-01,category,pom sh,4,any,revenue,3,
purchase,2025-05-01,category,pom sh,5,any,revenue,3,
purchase,2025-05-01,category,pom sh,6,any,revenue,3,
purchase,2025-05-01,category,pom sh,7,any,revenue,3,
purchase,2025-05-01,category,pom sh,8,any,revenue,3,
purchase,2025-05-01,category,pom sh,9,any,revenue,3,
purchase,2025-05-01,category,pom sh,10,any,revenue,3,
purchase,2025-05-01,category,pom sh,11,any,revenue,3,
purchase,2025-05-01,category,pom sh,12,any,revenue,3,
purchase,2025-05-01,category,pom sh,0,same,revenue,3,410
purchase,2025-05-01,category,pom sh,1,same,revenue,3,410
purchase,2025-05-01,category,pom sh,2,same,revenue,3,410
purchase,2025-05-01,category,pom sh,3,same,revenue,3,410
purchase,2025-05-01,category,pom sh,4,same,revenue,3,
purchase,2025-05-01,category,pom sh,5,same,revenue,3,
purchase,2025-05-01,category,pom sh,6,same,revenue,3,
purchase,2025-05-01,category,pom sh,7,same,revenue,3,
purchase,2025-05-01,category,pom sh,8,same,revenue,3,
purchase,2025-05-01,category,pom sh,9,same,revenue,3,
purchase,2025-05-01,category,pom sh,10,same,revenue,3,
purchase,2025-05-01,category,pom sh,11,same,revenue,3,
purchase,2025-05-01,category,pom sh,12,same,revenue,3,
purchase,2025-06-01,category,pom sh,0,any,revenue,1,607
purchase,2025-06-01,category,pom sh,1,any,revenue,1,607
purchase,2025-06-01,category,pom sh,2,any,revenue,1,607
purchase,2025-06-01,category,pom sh,3,any,revenue,1,
purchase,2025-06-01,category,pom sh,4,any,revenue,1,
purchase,2025-06-01,category,pom sh,5,any,revenue,1,
purchase,2025-06-01,category,pom sh,6,any,revenue,1,
purchase,2025-06-01,category,pom sh,7,any,revenue,1,
purchase,2025-06-01,category,pom sh,8,any,revenue,1,
purchase,2025-06-01,category,pom sh,9,any,revenue,1,
purchase,2025-06-01,category,pom sh,10,any,revenue,1,
purchase,2025-06-01,category,pom sh,11,any,revenue,1,
purchase,2025-06-01,category,pom sh,12,any,revenue,1,
purchase,2025-06-01,category,pom sh,0,same,revenue,1,202.3333333
purchase,2025-06-01,category,pom sh,1,same,revenue,1,202.3333333
purchase,2025-06-01,category,pom sh,2,same,revenue,1,202.3333333
purchase,2025-06-01,category,pom sh,3,same,revenue,1,
purchase,2025-06-01,category,pom sh,4,same,revenue,1,
purchase,2025-06-01,category,pom sh,5,same,revenue,1,
purchase,2025-06-01,category,pom sh,6,same,revenue,1,
purchase,2025-06-01,category,pom sh,7,same,revenue,1,
purchase,2025-06-01,category,pom sh,8,same,revenue,1,
purchase,2025-06-01,category,pom sh,9,same,revenue,1,
purchase,2025-06-01,category,pom sh,10,same,revenue,1,
purchase,2025-06-01,category,pom sh,11,same,revenue,1,
purchase,2025-06-01,category,pom sh,12,same,revenue,1,
purchase,2025-07-01,category,pom sh,0,any,revenue,4,641.75
purchase,2025-07-01,category,pom sh,1,any,revenue,4,641.75
purchase,2025-07-01,category,pom sh,2,any,revenue,4,
purchase,2025-07-01,category,pom sh,3,any,revenue,4,
purchase,2025-07-01,category,pom sh,4,any,revenue,4,
purchase,2025-07-01,category,pom sh,5,any,revenue,4,
purchase,2025-07-01,category,pom sh,6,any,revenue,4,
purchase,2025-07-01,category,pom sh,7,any,revenue,4,
purchase,2025-07-01,category,pom sh,8,any,revenue,4,
purchase,2025-07-01,category,pom sh,9,any,revenue,4,
purchase,2025-07-01,category,pom sh,10,any,revenue,4,
purchase,2025-07-01,category,pom sh,11,any,revenue,4,
purchase,2025-07-01,category,pom sh,12,any,revenue,4,
purchase,2025-07-01,category,pom sh,0,same,revenue,4,457.125
purchase,2025-07-01,category,pom sh,1,same,revenue,4,457.125
purchase,2025-07-01,category,pom sh,2,same,revenue,4,
purchase,2025-07-01,category,pom sh,3,same,revenue,4,
purchase,2025-07-01,category,pom sh,4,same,revenue,4,
purchase,2025-07-01,category,pom sh,5,same,revenue,4,
purchase,2025-07-01,category,pom sh,6,same,revenue,4,
purchase,2025-07-01,category,pom sh,7,same,revenue,4,
purchase,2025-07-01,category,pom sh,8,same,revenue,4,
purchase,2025-07-01,category,pom sh,9,same,revenue,4,
purchase,2025-07-01,category,pom sh,10,same,revenue,4,
purchase,2025-07-01,category,pom sh,11,same,revenue,4,
purchase,2025-07-01,category,pom sh,12,same,revenue,4,
purchase,2025-08-01,category,pom sh,0,any,revenue,2,390
purchase,2025-08-01,category,pom sh,1,any,revenue,2,
purchase,2025-08-01,category,pom sh,2,any,revenue,2,
purchase,2025-08-01,category,pom sh,3,any,revenue,2,
purchase,2025-08-01,category,pom sh,4,any,revenue,2,
purchase,2025-08-01,category,pom sh,5,any,revenue,2,
purchase,2025-08-01,category,pom sh,6,any,revenue,2,
purchase,2025-08-01,category,pom sh,7,any,revenue,2,
purchase,2025-08-01,category,pom sh,8,any,revenue,2,
purchase,2025-08-01,category,pom sh,9,any,revenue,2,
purchase,2025-08-01,category,pom sh,10,any,revenue,2,
purchase,2025-08-01,category,pom sh,11,any,revenue,2,
purchase,2025-08-01,category,pom sh,12,any,revenue,2,
purchase,2025-08-01,category,pom sh,0,same,revenue,2,390
purchase,2025-08-01,category,pom sh,1,same,revenue,2,
purchase,2025-08-01,category,pom sh,2,same,revenue,2,
purchase,2025-08-01,category,pom sh,3,same,revenue,2,
purchase,2025-08-01,category,pom sh,4,same,revenue,2,
purchase,2025-08-01,category,pom sh,5,same,revenue,2,
purchase,2025-08-01,category,pom sh,6,same,revenue,2,
purchase,2025-08-01,category,pom sh,7,same,revenue,2,
purchase,2025-08-01,category,pom sh,8,same,revenue,2,
purchase,2025-08-01,category,pom sh,9,same,revenue,2,
purchase,2025-08-01,category,pom sh,10,same,revenue,2,
purchase,2025-08-01,category,pom sh,11,same,revenue,2,
purchase,2025-08-01,category,pom sh,12,same,revenue,2,
purchase,2024-10-01,overall,ALL,0,any,revenue,3,549.3333333
purchase,2024-10-01,overall,ALL,1,any,revenue,3,998.6666667
purchase,2024-10-01,overall,ALL,2,any,revenue,3,1448
purchase,2024-10-01,overall,ALL,3,any,revenue,3,1897.333333
purchase,2024-10-01,overall,ALL,4,any,revenue,3,2113.666667
purchase,2024-10-01,overall,ALL,5,any,revenue,3,2113.666667
purchase,2024-10-01,overall,ALL,6,any,revenue,3,2113.666667
purchase,2024-10-01,overall,ALL,7,any,revenue,3,2216.666667
purchase,2024-10-01,overall,ALL,8,any,revenue,3,2319.666667
purchase,2024-10-01,overall,ALL,9,any,revenue,3,2422.666667
purchase,2024-10-01,overall,ALL,10,any,revenue,3,2422.666667
purchase,2024-10-01,overall,ALL,11,any,revenue,3,
purchase,2024-10-01,overall,ALL,12,any,revenue,3,
purchase,2024-11-01,overall,ALL,0,any,revenue,5,385.4
purchase,2024-11-01,overall,ALL,1,any,revenue,5,587
purchase,2024-11-01,overall,ALL,2,any,revenue,5,648.8
purchase,2024-11-01,overall,ALL,3,any,revenue,5,710.6
purchase,2024-11-01,overall,ALL,4,any,revenue,5,772.4
purchase,2024-11-01,overall,ALL,5,any,revenue,5,834.2
purchase,2024-11-01,overall,ALL,6,any,revenue,5,896
purchase,2024-11-01,overall,ALL,7,any,revenue,5,896
purchase,2024-11-01,overall,ALL,8,any,revenue,5,957.8
purchase,2024-11-01,overall,ALL,9,any,revenue,5,957.8
purchase,2024-11-01,overall,ALL,10,any,revenue,5,
purchase,2024-11-01,overall,ALL,11,any,revenue,5,
purchase,2024-11-01,overall,ALL,12,any,revenue,5,
purchase,2024-12-01,overall,ALL,0,any,revenue,19,568.6842105
purchase,2024-12-01,overall,ALL,1,any,revenue,19,906.0526316
purchase,2024-12-01,overall,ALL,2,any,revenue,19,1330.052632
purchase,2024-12-01,overall,ALL,3,any,revenue,19,1672.631579
purchase,2024-12-01,overall,ALL,4,any,revenue,19,1983.684211
purchase,2024-12-01,overall,ALL,5,any,revenue,19,2232.157895
purchase,2024-12-01,overall,ALL,6,any,revenue,19,2397.578947
purchase,2024-12-01,overall,ALL,7,any,revenue,19,2520.368421
purchase,2024-12-01,overall,ALL,8,any,revenue,19,2607.578947
purchase,2024-12-01,overall,ALL,9,any,revenue,19,
purchase,2024-12-01,overall,ALL,10,any,revenue,19,
purchase,2024-12-01,overall,ALL,11,any,revenue,19,
purchase,2024-12-01,overall,ALL,12,any,revenue,19,
purchase,2025-01-01,overall,ALL,0,any,revenue,21,542.4285714
purchase,2025-01-01,overall,ALL,1,any,revenue,21,685.5714286
purchase,2025-01-01,overall,ALL,2,any,revenue,21,831.5238095
purchase,2025-01-01,overall,ALL,3,any,revenue,21,900.0952381
purchase,2025-01-01,overall,ALL,4,any,revenue,21,949.5714286
purchase,2025-01-01,overall,ALL,5,any,revenue,21,982.3809524
purchase,2025-01-01,overall,ALL,6,any,revenue,21,996.6190476
purchase,2025-01-01,overall,ALL,7,any,revenue,21,1013.285714
purchase,2025-01-01,overall,ALL,8,any,revenue,21,
purchase,2025-01-01,overall,ALL,9,any,revenue,21,
purchase,2025-01-01,overall,ALL,10,any,revenue,21,
purchase,2025-01-01,overall,ALL,11,any,revenue,21,
purchase,2025-01-01,overall,ALL,12,any,revenue,21,
purchase,2025-02-01,overall,ALL,0,any,revenue,15,524.6
purchase,2025-02-01,overall,ALL,1,any,revenue,15,794.8
purchase,2025-02-01,overall,ALL,2,any,revenue,15,1083.666667
purchase,2025-02-01,overall,ALL,3,any,revenue,15,1224.133333
purchase,2025-02-01,overall,ALL,4,any,revenue,15,1408.466667
purchase,2025-02-01,overall,ALL,5,any,revenue,15,1522.266667
purchase,2025-02-01,overall,ALL,6,any,revenue,15,1542.866667
purchase,2025-02-01,overall,ALL,7,any,revenue,15,
purchase,2025-02-01,overall,ALL,8,any,revenue,15,
purchase,2025-02-01,overall,ALL,9,any,revenue,15,
purchase,2025-02-01,overall,ALL,10,any,revenue,15,
purchase,2025-02-01,overall,ALL,11,any,revenue,15,
purchase,2025-02-01,overall,ALL,12,any,revenue,15,
purchase,2025-03-01,overall,ALL,0,any,revenue,62,493.1241935
purchase,2025-03-01,overall,ALL,1,any,revenue,62,670.8201613
purchase,2025-03-01,overall,ALL,2,any,revenue,62,872.05
purchase,2025-03-01,overall,ALL,3,any,revenue,62,1016.312097
purchase,2025-03-01,overall,ALL,4,any,revenue,62,1158.219355
purchase,2025-03-01,overall,ALL,5,any,revenue,62,1184.929032
purchase,2025-03-01,overall,ALL,6,any,revenue,62,
purchase,2025-03-01,overall,ALL,7,any,revenue,62,
purchase,2025-03-01,overall,ALL,8,any,revenue,62,
purchase,2025-03-01,overall,ALL,9,any,revenue,62,
purchase,2025-03-01,overall,ALL,10,any,revenue,62,
purchase,2025-03-01,overall,ALL,11,any,revenue,62,
purchase,2025-03-01,overall,ALL,12,any,revenue,62,
purchase,2025-04-01,overall,ALL,0,any,revenue,79,617.1594937
purchase,2025-04-01,overall,ALL,1,any,revenue,79,814.8708861
purchase,2025-04-01,overall,ALL,2,any,revenue,79,1055.724051
purchase,2025-04-01,overall,ALL,3,any,revenue,79,1353.079747
purchase,2025-04-01,overall,ALL,4,any,revenue,79,1409.181013
purchase,2025-04-01,overall,ALL,5,any,revenue,79,
purchase,2025-04-01,overall,ALL,6,any,revenue,79,
purchase,2025-04-01,overall,ALL,7,any,revenue,79,
purchase,2025-04-01,overall,ALL,8,any,revenue,79,
purchase,2025-04-01,overall,ALL,9,any,revenue,79,
purchase,2025-04-01,overall,ALL,10,any,revenue,79,
purchase,2025-04-01,overall,ALL,11,any,revenue,79,
purchase,2025-04-01,overall,ALL,12,any,revenue,79,
purchase,2025-05-01,overall,ALL,0,any,revenue,81,595.6092593
purchase,2025-05-01,overall,ALL,1,any,revenue,81,868.2648148
purchase,2025-05-01,overall,ALL,2,any,revenue,81,1130.351235
purchase,2025-05-01,overall,ALL,3,any,revenue,81,1178.783333
purchase,2025-05-01,overall,ALL,4,any,revenue,81,
purchase,2025-05-01,overall,ALL,5,any,revenue,81,
purchase,2025-05-01,overall,ALL,6,any,revenue,81,
purchase,2025-05-01,overall,ALL,7,any,revenue,81,
purchase,2025-05-01,overall,ALL,8,any,revenue,81,
purchase,2025-05-01,overall,ALL,9,any,revenue,81,
purchase,2025-05-01,overall,ALL,10,any,revenue,81,
purchase,2025-05-01,overall,ALL,11,any,revenue,81,
purchase,2025-05-01,overall,ALL,12,any,revenue,81,
purchase,2025-06-01,overall,ALL,0,any,revenue,79,560.9322785
purchase,2025-06-01,overall,ALL,1,any,revenue,79,768.7607595
purchase,2025-06-01,overall,ALL,2,any,revenue,79,843.9449367
purchase,2025-06-01,overall,ALL,3,any,revenue,79,
purchase,2025-06-01,overall,ALL,4,any,revenue,79,
purchase,2025-06-01,overall,ALL,5,any,revenue,79,
purchase,2025-06-01,overall,ALL,6,any,revenue,79,
purchase,2025-06-01,overall,ALL,7,any,revenue,79,
purchase,2025-06-01,overall,ALL,8,any,revenue,79,
purchase,2025-06-01,overall,ALL,9,any,revenue,79,
purchase,2025-06-01,overall,ALL,10,any,revenue,79,
purchase,2025-06-01,overall,ALL,11,any,revenue,79,
purchase,2025-06-01,overall,ALL,12,any,revenue,79,
purchase,2025-07-01,overall,ALL,0,any,revenue,81,634.9617284
purchase,2025-07-01,overall,ALL,1,any,revenue,81,690.6654321
purchase,2025-07-01,overall,ALL,2,any,revenue,81,
purchase,2025-07-01,overall,ALL,3,any,revenue,81,
purchase,2025-07-01,overall,ALL,4,any,revenue,81,
purchase,2025-07-01,overall,ALL,5,any,revenue,81,
purchase,2025-07-01,overall,ALL,6,any,revenue,81,
purchase,2025-07-01,overall,ALL,7,any,revenue,81,
purchase,2025-07-01,overall,ALL,8,any,revenue,81,
purchase,2025-07-01,overall,ALL,9,any,revenue,81,
purchase,2025-07-01,overall,ALL,10,any,revenue,81,
purchase,2025-07-01,overall,ALL,11,any,revenue,81,
purchase,2025-07-01,overall,ALL,12,any,revenue,81,
purchase,2025-08-01,overall,ALL,0,any,revenue,22,746.9840909
purchase,2025-08-01,overall,ALL,1,any,revenue,22,
purchase,2025-08-01,overall,ALL,2,any,revenue,22,
purchase,2025-08-01,overall,ALL,3,any,revenue,22,
purchase,2025-08-01,overall,ALL,4,any,revenue,22,
purchase,2025-08-01,overall,ALL,5,any,revenue,22,
purchase,2025-08-01,overall,ALL,6,any,revenue,22,
purchase,2025-08-01,overall,ALL,7,any,revenue,22,
purchase,2025-08-01,overall,ALL,8,any,revenue,22,
purchase,2025-08-01,overall,ALL,9,any,revenue,22,
purchase,2025-08-01,overall,ALL,10,any,revenue,22,
purchase,2025-08-01,overall,ALL,11,any,revenue,22,
purchase,2025-08-01,overall,ALL,12,any,revenue,22,
purchase,2025-01-01,sku,advanced routine,0,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,1,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,2,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,3,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,4,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,5,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,6,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,7,any,revenue,1,868
purchase,2025-01-01,sku,advanced routine,8,any,revenue,1,
purchase,2025-01-01,sku,advanced routine,9,any,revenue,1,
purchase,2025-01-01,sku,advanced routine,10,any,revenue,1,
purchase,2025-01-01,sku,advanced routine,11,any,revenue,1,
purchase,2025-01-01,sku,advanced routine,12,any,revenue,1,
purchase,2025-01-01,sku,advanced routine,0,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,1,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,2,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,3,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,4,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,5,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,6,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,7,same,revenue,1,434
purchase,2025-01-01,sku,advanced routine,8,same,revenue,1,
purchase,2025-01-01,sku,advanced routine,9,same,revenue,1,
purchase,2025-01-01,sku,advanced routine,10,same,revenue,1,
purchase,2025-01-01,sku,advanced routine,11,same,revenue,1,
purchase,2025-01-01,sku,advanced routine,12,same,revenue,1,
purchase,2025-03-01,sku,advanced routine,0,any,revenue,3,1217.333333
purchase,2025-03-01,sku,advanced routine,1,any,revenue,3,1496.333333
purchase,2025-03-01,sku,advanced routine,2,any,revenue,3,2179.333333
purchase,2025-03-01,sku,advanced routine,3,any,revenue,3,2296
purchase,2025-03-01,sku,advanced routine,4,any,revenue,3,2296
purchase,2025-03-01,sku,advanced routine,5,any,revenue,3,2296
purchase,2025-03-01,sku,advanced routine,6,any,revenue,3,
purchase,2025-03-01,sku,advanced routine,7,any,revenue,3,
purchase,2025-03-01,sku,advanced routine,8,any,revenue,3,
purchase,2025-03-01,sku,advanced routine,9,any,revenue,3,
purchase,2025-03-01,sku,advanced routine,10,any,revenue,3,
purchase,2025-03-01,sku,advanced routine,11,any,revenue,3,
purchase,2025-03-01,sku,advanced routine,12,any,revenue,3,
purchase,2025-03-01,sku,advanced routine,0,same,revenue,3,466
purchase,2025-03-01,sku,advanced routine,1,same,revenue,3,547.1666667
purchase,2025-03-01,sku,advanced routine,2,same,revenue,3,547.1666667
purchase,2025-03-01,sku,advanced routine,3,same,revenue,3,547.1666667
purchase,2025-03-01,sku,advanced routine,4,same,revenue,3,547.1666667
purchase,2025-03-01,sku,advanced routine,5,same,revenue,3,547.1666667
purchase,2025-03-01,sku,advanced routine,6,same,revenue,3,
purchase,2025-03-01,sku,advanced routine,7,same,revenue,3,
purchase,2025-03-01,sku,advanced routine,8,same,revenue,3,
purchase,2025-03-01,sku,advanced routine,9,same,revenue,3,
purchase,2025-03-01,sku,advanced routine,10,same,revenue,3,
purchase,2025-03-01,sku,advanced routine,11,same,revenue,3,
purchase,2025-03-01,sku,advanced routine,12,same,revenue,3,
purchase,2025-04-01,sku,advanced routine,0,any,revenue,1,1667
purchase,2025-04-01,sku,advanced routine,1,any,revenue,1,1667
purchase,2025-04-01,sku,advanced routine,2,any,revenue,1,1667
purchase,2025-04-01,sku,advanced routine,3,any,revenue,1,1667
purchase,2025-04-01,sku,advanced routine,4,any,revenue,1,1667
purchase,2025-04-01,sku,advanced routine,5,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,6,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,7,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,8,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,9,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,10,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,11,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,12,any,revenue,1,
purchase,2025-04-01,sku,advanced routine,0,same,revenue,1,555.6666667
purchase,2025-04-01,sku,advanced routine,1,same,revenue,1,555.6666667
purchase,2025-04-01,sku,advanced routine,2,same,revenue,1,555.6666667
purchase,2025-04-01,sku,advanced routine,3,same,revenue,1,555.6666667
purchase,2025-04-01,sku,advanced routine,4,same,revenue,1,555.6666667
